id,input_path,maze_type,output_path
id_895,"['<ADJLIST_START>', '(4,4)', '<-->', '(4,3)', ';', '(5,1)', '<-->', '(4,1)', ';', '(5,2)', '<-->', '(5,3)', ';', '(2,0)', '<-->', '(1,0)', ';', '(4,5)', '<-->', '(4,4)', ';', '(1,3)', '<-->', '(1,2)', ';', '(0,4)', '<-->', '(1,4)', ';', '(0,1)', '<-->', '(0,0)', ';', '(1,5)', '<-->', '(0,5)', ';', '(2,5)', '<-->', '(1,5)', ';', '(0,2)', '<-->', '(0,3)', ';', '(1,1)', '<-->', '(1,0)', ';', '(3,1)', '<-->', '(4,1)', ';', '(5,1)', '<-->', '(5,2)', ';', '(2,5)', '<-->', '(2,4)', ';', '(5,5)', '<-->', '(5,4)', ';', '(3,5)', '<-->', '(3,4)', ';', '(0,4)', '<-->', '(0,5)', ';', '(2,3)', '<-->', '(2,4)', ';', '(2,3)', '<-->', '(1,3)', ';', '(2,3)', '<-->', '(2,2)', ';', '(0,1)', '<-->', '(0,2)', ';', '(2,2)', '<-->', '(3,2)', ';', '(3,0)', '<-->', '(4,0)', ';', '(3,2)', '<-->', '(3,3)', ';', '(4,2)', '<-->', '(4,3)', ';', '(3,1)', '<-->', '(2,1)', ';', '(1,1)', '<-->', '(1,2)', ';', '(3,0)', '<-->', '(2,0)', ';', '(5,4)', '<-->', '(5,3)', ';', '(2,1)', '<-->', '(2,0)', ';', '(3,5)', '<-->', '(4,5)', ';', '(5,2)', '<-->', '(4,2)', ';', '(4,0)', '<-->', '(5,0)', ';', '(0,4)', '<-->', '(0,3)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(5,4)', '<ORIGIN_END>', '<TARGET_START>', '(0,2)', '<TARGET_END>', '<PATH_START>']",forked,"['(5,4)', '(5,3)', '(5,2)', '(4,2)', '(4,3)', '(4,4)', '(4,5)', '(3,5)', '(2,5)', '(1,5)', '(0,5)', '(0,4)', '(0,3)', '(0,2)', '<PATH_END>', '<PATH_END>']"
id_896,"['<ADJLIST_START>', '(1,4)', '<-->', '(0,4)', ';', '(3,3)', '<-->', '(4,3)', ';', '(0,1)', '<-->', '(0,2)', ';', '(4,5)', '<-->', '(5,5)', ';', '(0,2)', '<-->', '(0,3)', ';', '(4,0)', '<-->', '(3,0)', ';', '(3,1)', '<-->', '(3,0)', ';', '(5,4)', '<-->', '(5,3)', ';', '(5,1)', '<-->', '(4,1)', ';', '(4,4)', '<-->', '(4,5)', ';', '(3,4)', '<-->', '(3,5)', ';', '(1,0)', '<-->', '(2,0)', ';', '(5,3)', '<-->', '(5,2)', ';', '(2,5)', '<-->', '(1,5)', ';', '(4,3)', '<-->', '(5,3)', ';', '(0,4)', '<-->', '(0,3)', ';', '(4,1)', '<-->', '(4,2)', ';', '(5,5)', '<-->', '(5,4)', ';', '(5,0)', '<-->', '(4,0)', ';', '(3,2)', '<-->', '(2,2)', ';', '(2,3)', '<-->', '(2,2)', ';', '(3,4)', '<-->', '(3,3)', ';', '(2,3)', '<-->', '(1,3)', ';', '(0,5)', '<-->', '(1,5)', ';', '(1,3)', '<-->', '(0,3)', ';', '(2,4)', '<-->', '(1,4)', ';', '(0,1)', '<-->', '(0,0)', ';', '(1,0)', '<-->', '(0,0)', ';', '(3,5)', '<-->', '(2,5)', ';', '(1,0)', '<-->', '(1,1)', ';', '(2,1)', '<-->', '(3,1)', ';', '(1,2)', '<-->', '(1,1)', ';', '(5,1)', '<-->', '(5,0)', ';', '(4,2)', '<-->', '(3,2)', ';', '(2,4)', '<-->', '(2,5)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(4,1)', '<ORIGIN_END>', '<TARGET_START>', '(0,0)', '<TARGET_END>', '<PATH_START>']",forked,"['(4,1)', '(4,2)', '(4,3)', '(5,3)', '(5,4)', '(5,5)', '(4,5)', '(3,5)', '(2,5)', '(2,4)', '(1,4)', '(1,3)', '(0,3)', '(0,2)', '(0,1)', '(0,0)', '<PATH_END>', '<PATH_END>']"
id_897,"['<ADJLIST_START>', '(4,4)', '<-->', '(5,4)', ';', '(1,5)', '<-->', '(2,5)', ';', '(5,2)', '<-->', '(5,1)', ';', '(5,5)', '<-->', '(5,4)', ';', '(4,5)', '<-->', '(3,5)', ';', '(5,1)', '<-->', '(5,0)', ';', '(0,4)', '<-->', '(0,3)', ';', '(2,1)', '<-->', '(2,2)', ';', '(2,3)', '<-->', '(3,3)', ';', '(2,3)', '<-->', '(2,2)', ';', '(3,3)', '<-->', '(3,2)', ';', '(3,0)', '<-->', '(3,1)', ';', '(4,0)', '<-->', '(5,0)', ';', '(4,0)', '<-->', '(4,1)', ';', '(0,0)', '<-->', '(0,1)', ';', '(0,2)', '<-->', '(1,2)', ';', '(3,4)', '<-->', '(4,4)', ';', '(0,1)', '<-->', '(0,2)', ';', '(5,3)', '<-->', '(5,2)', ';', '(2,1)', '<-->', '(1,1)', ';', '(1,0)', '<-->', '(2,0)', ';', '(3,2)', '<-->', '(3,1)', ';', '(3,0)', '<-->', '(2,0)', ';', '(4,3)', '<-->', '(4,2)', ';', '(1,4)', '<-->', '(1,3)', ';', '(1,0)', '<-->', '(0,0)', ';', '(4,1)', '<-->', '(4,2)', ';', '(0,5)', '<-->', '(1,5)', ';', '(0,5)', '<-->', '(0,4)', ';', '(4,4)', '<-->', '(4,5)', ';', '(2,3)', '<-->', '(2,4)', ';', '(1,4)', '<-->', '(2,4)', ';', '(0,3)', '<-->', '(1,3)', ';', '(5,4)', '<-->', '(5,3)', ';', '(2,5)', '<-->', '(3,5)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(4,2)', '<ORIGIN_END>', '<TARGET_START>', '(2,1)', '<TARGET_END>', '<PATH_START>']",forked,"['(4,2)', '(3,2)', '(2,2)', '(2,1)', '<PATH_END>', '<PATH_END>']"
id_898,"['<ADJLIST_START>', '(1,1)', '<-->', '(2,1)', ';', '(2,4)', '<-->', '(2,3)', ';', '(2,2)', '<-->', '(2,1)', ';', '(1,5)', '<-->', '(2,5)', ';', '(0,0)', '<-->', '(1,0)', ';', '(0,1)', '<-->', '(0,0)', ';', '(2,2)', '<-->', '(2,3)', ';', '(0,2)', '<-->', '(0,3)', ';', '(3,3)', '<-->', '(3,4)', ';', '(0,3)', '<-->', '(0,4)', ';', '(1,2)', '<-->', '(0,2)', ';', '(1,2)', '<-->', '(1,3)', ';', '(4,5)', '<-->', '(3,5)', ';', '(3,5)', '<-->', '(2,5)', ';', '(4,3)', '<-->', '(4,4)', ';', '(0,5)', '<-->', '(1,5)', ';', '(4,1)', '<-->', '(4,2)', ';', '(3,1)', '<-->', '(4,1)', ';', '(1,4)', '<-->', '(2,4)', ';', '(1,1)', '<-->', '(1,0)', ';', '(4,2)', '<-->', '(4,3)', ';', '(0,5)', '<-->', '(0,4)', ';', '(1,3)', '<-->', '(1,4)', ';', '(3,3)', '<-->', '(3,2)', ';', '(3,1)', '<-->', '(3,2)', ';', '(4,5)', '<-->', '(4,4)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(3,2)', '<ORIGIN_END>', '<TARGET_START>', '(1,3)', '<TARGET_END>', '<PATH_START>']",forkless,"['(3,2)', '(2,2)', '(1,2)', '(0,2)', '(0,3)', '(0,4)', '(0,5)', '(1,5)', '(2,5)', '(3,5)', '(4,5)', '(4,4)', '(4,3)', '(4,2)', '(4,1)', '(3,1)', '(2,1)', '(1,1)', '(1,0)', '(0,0)', '(0,1)', '(0,0)', '(0,1)', '(0,2)', '(1,2)', '(1,3)', '<PATH_END>', '<PATH_END>']"
id_899,"['<ADJLIST_START>', '(4,3)', '<-->', '(3,3)', ';', '(3,4)', '<-->', '(4,4)', ';', '(2,4)', '<-->', '(2,5)', ';', '(5,4)', '<-->', '(5,3)', ';', '(1,3)', '<-->', '(1,4)', ';', '(5,3)', '<-->', '(5,2)', ';', '(0,2)', '<-->', '(0,1)', ';', '(2,5)', '<-->', '(1,5)', ';', '(0,2)', '<-->', '(0,3)', ';', '(2,4)', '<-->', '(2,3)', ';', '(4,0)', '<-->', '(3,0)', ';', '(4,0)', '<-->', '(5,0)', ';', '(1,0)', '<-->', '(2,0)', ';', '(3,0)', '<-->', '(2,0)', ';', '(1,1)', '<-->', '(1,0)', ';', '(5,5)', '<-->', '(4,5)', ';', '(2,2)', '<-->', '(1,2)', ';', '(2,1)', '<-->', '(3,1)', ';', '(0,1)', '<-->', '(0,0)', ';', '(2,2)', '<-->', '(2,3)', ';', '(1,5)', '<-->', '(0,5)', ';', '(0,4)', '<-->', '(0,5)', ';', '(2,5)', '<-->', '(3,5)', ';', '(1,0)', '<-->', '(0,0)', ';', '(5,4)', '<-->', '(5,5)', ';', '(1,5)', '<-->', '(1,4)', ';', '(5,1)', '<-->', '(4,1)', ';', '(3,2)', '<-->', '(3,3)', ';', '(5,1)', '<-->', '(5,2)', ';', '(1,1)', '<-->', '(2,1)', ';', '(3,2)', '<-->', '(2,2)', ';', '(3,1)', '<-->', '(4,1)', ';', '(4,2)', '<-->', '(4,3)', ';', '(4,4)', '<-->', '(4,5)', ';', '(1,3)', '<-->', '(0,3)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(2,3)', '<ORIGIN_END>', '<TARGET_START>', '(4,0)', '<TARGET_END>', '<PATH_START>']",forked,"['(2,3)', '(2,2)', '(3,2)', '(3,1)', '(2,1)', '(1,1)', '(1,0)', '(2,0)', '(3,0)', '(4,0)', '<PATH_END>', '<PATH_END>']"
id_900,"['<ADJLIST_START>', '(3,5)', '<-->', '(3,4)', ';', '(0,0)', '<-->', '(0,1)', ';', '(2,1)', '<-->', '(2,0)', ';', '(2,3)', '<-->', '(2,2)', ';', '(4,4)', '<-->', '(3,4)', ';', '(4,2)', '<-->', '(5,2)', ';', '(5,4)', '<-->', '(5,3)', ';', '(2,2)', '<-->', '(1,2)', ';', '(4,3)', '<-->', '(4,2)', ';', '(3,3)', '<-->', '(3,2)', ';', '(1,1)', '<-->', '(1,0)', ';', '(3,2)', '<-->', '(3,1)', ';', '(0,2)', '<-->', '(0,1)', ';', '(5,3)', '<-->', '(4,3)', ';', '(5,1)', '<-->', '(5,2)', ';', '(4,5)', '<-->', '(3,5)', ';', '(2,1)', '<-->', '(3,1)', ';', '(2,3)', '<-->', '(3,3)', ';', '(5,0)', '<-->', '(4,0)', ';', '(1,0)', '<-->', '(0,0)', ';', '(5,4)', '<-->', '(5,5)', ';', '(0,2)', '<-->', '(1,2)', ';', '(5,0)', '<-->', '(5,1)', ';', '(5,5)', '<-->', '(4,5)', ';', '(2,0)', '<-->', '(3,0)', ';', '(3,0)', '<-->', '(4,0)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(2,3)', '<ORIGIN_END>', '<TARGET_START>', '(2,1)', '<TARGET_END>', '<PATH_START>']",forkless,"['(2,3)', '(2,2)', '(1,2)', '(0,2)', '(0,1)', '(0,0)', '(1,0)', '(2,0)', '(2,1)', '<PATH_END>', '<PATH_END>']"
id_901,"['<ADJLIST_START>', '(0,3)', '<-->', '(0,4)', ';', '(1,5)', '<-->', '(1,4)', ';', '(2,1)', '<-->', '(2,0)', ';', '(2,2)', '<-->', '(2,1)', ';', '(0,4)', '<-->', '(0,5)', ';', '(1,3)', '<-->', '(1,4)', ';', '(1,0)', '<-->', '(2,0)', ';', '(0,2)', '<-->', '(0,1)', ';', '(1,1)', '<-->', '(0,1)', ';', '(0,3)', '<-->', '(0,2)', ';', '(1,2)', '<-->', '(1,3)', ';', '(0,0)', '<-->', '(1,0)', ';', '(2,2)', '<-->', '(1,2)', ';', '(0,5)', '<-->', '(1,5)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(2,0)', '<ORIGIN_END>', '<TARGET_START>', '(1,0)', '<TARGET_END>', '<PATH_START>']",forkless,"['(2,0)', '(1,0)', '<PATH_END>', '<PATH_END>']"
id_902,"['<ADJLIST_START>', '(2,4)', '<-->', '(3,4)', ';', '(5,4)', '<-->', '(5,3)', ';', '(4,0)', '<-->', '(5,0)', ';', '(0,4)', '<-->', '(0,5)', ';', '(0,0)', '<-->', '(1,0)', ';', '(4,2)', '<-->', '(3,2)', ';', '(3,3)', '<-->', '(4,3)', ';', '(4,5)', '<-->', '(4,4)', ';', '(4,5)', '<-->', '(3,5)', ';', '(4,2)', '<-->', '(4,1)', ';', '(1,3)', '<-->', '(1,2)', ';', '(5,0)', '<-->', '(5,1)', ';', '(2,0)', '<-->', '(1,0)', ';', '(2,4)', '<-->', '(2,3)', ';', '(4,1)', '<-->', '(5,1)', ';', '(1,4)', '<-->', '(1,3)', ';', '(0,1)', '<-->', '(1,1)', ';', '(2,0)', '<-->', '(3,0)', ';', '(2,1)', '<-->', '(3,1)', ';', '(4,3)', '<-->', '(5,3)', ';', '(2,2)', '<-->', '(2,3)', ';', '(1,1)', '<-->', '(1,2)', ';', '(1,1)', '<-->', '(2,1)', ';', '(0,3)', '<-->', '(0,2)', ';', '(3,2)', '<-->', '(2,2)', ';', '(0,5)', '<-->', '(1,5)', ';', '(5,3)', '<-->', '(5,2)', ';', '(0,1)', '<-->', '(0,0)', ';', '(0,3)', '<-->', '(0,4)', ';', '(2,5)', '<-->', '(1,5)', ';', '(1,4)', '<-->', '(0,4)', ';', '(5,4)', '<-->', '(5,5)', ';', '(3,4)', '<-->', '(3,5)', ';', '(3,0)', '<-->', '(4,0)', ';', '(5,1)', '<-->', '(5,2)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(1,4)', '<ORIGIN_END>', '<TARGET_START>', '(5,0)', '<TARGET_END>', '<PATH_START>']",forked,"['(1,4)', '(0,4)', '(0,5)', '(1,5)', '(2,5)', '(3,5)', '(4,5)', '(5,3)', '(5,2)', '(5,1)', '(5,0)', '<PATH_END>', '<PATH_END>']"
id_903,"['<ADJLIST_START>', '(0,1)', '<-->', '(0,2)', ';', '(5,1)', '<-->', '(5,2)', ';', '(3,3)', '<-->', '(2,3)', ';', '(5,4)', '<-->', '(5,5)', ';', '(3,2)', '<-->', '(2,2)', ';', '(1,0)', '<-->', '(0,0)', ';', '(3,4)', '<-->', '(3,3)', ';', '(3,2)', '<-->', '(4,2)', ';', '(2,5)', '<-->', '(1,5)', ';', '(0,3)', '<-->', '(0,2)', ';', '(2,1)', '<-->', '(1,1)', ';', '(4,0)', '<-->', '(5,0)', ';', '(5,0)', '<-->', '(5,1)', ';', '(5,5)', '<-->', '(4,5)', ';', '(0,5)', '<-->', '(1,5)', ';', '(3,1)', '<-->', '(3,0)', ';', '(4,3)', '<-->', '(5,3)', ';', '(1,0)', '<-->', '(1,1)', ';', '(2,1)', '<-->', '(2,0)', ';', '(1,2)', '<-->', '(2,2)', ';', '(0,0)', '<-->', '(0,1)', ';', '(4,5)', '<-->', '(3,5)', ';', '(3,5)', '<-->', '(3,4)', ';', '(4,0)', '<-->', '(3,0)', ';', '(0,3)', '<-->', '(0,4)', ';', '(2,4)', '<-->', '(1,4)', ';', '(4,3)', '<-->', '(4,4)', ';', '(1,4)', '<-->', '(1,3)', ';', '(4,1)', '<-->', '(4,2)', ';', '(5,3)', '<-->', '(5,2)', ';', '(1,2)', '<-->', '(1,3)', ';', '(0,5)', '<-->', '(0,4)', ';', '(5,4)', '<-->', '(4,4)', ';', '(2,5)', '<-->', '(2,4)', ';', '(4,1)', '<-->', '(3,1)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(5,2)', '<ORIGIN_END>', '<TARGET_START>', '(5,4)', '<TARGET_END>', '<PATH_START>']",forkless,"['(5,2)', '(5,3)', '(5,4)', '<PATH_END>', '<PATH_END>']"
id_904,"['<ADJLIST_START>', '(1,5)', '<-->', '(0,5)', ';', '(5,3)', '<-->', '(5,2)', ';', '(2,0)', '<-->', '(3,0)', ';', '(3,0)', '<-->', '(4,0)', ';', '(4,1)', '<-->', '(3,1)', ';', '(4,3)', '<-->', '(5,3)', ';', '(3,2)', '<-->', '(4,2)', ';', '(5,5)', '<-->', '(4,5)', ';', '(1,2)', '<-->', '(2,2)', ';', '(5,0)', '<-->', '(4,0)', ';', '(1,1)', '<-->', '(0,1)', ';', '(2,3)', '<-->', '(3,3)', ';', '(1,5)', '<-->', '(2,5)', ';', '(4,2)', '<-->', '(4,1)', ';', '(5,5)', '<-->', '(5,4)', ';', '(3,5)', '<-->', '(4,5)', ';', '(4,4)', '<-->', '(5,4)', ';', '(5,2)', '<-->', '(5,1)', ';', '(2,5)', '<-->', '(3,5)', ';', '(4,3)', '<-->', '(4,4)', ';', '(3,4)', '<-->', '(3,3)', ';', '(3,4)', '<-->', '(2,4)', ';', '(1,1)', '<-->', '(1,2)', ';', '(1,4)', '<-->', '(1,3)', ';', '(0,4)', '<-->', '(1,4)', ';', '(0,1)', '<-->', '(0,0)', ';', '(2,2)', '<-->', '(2,1)', ';', '(2,1)', '<-->', '(2,0)', ';', '(2,3)', '<-->', '(1,3)', ';', '(1,0)', '<-->', '(2,0)', ';', '(0,3)', '<-->', '(0,2)', ';', '(1,3)', '<-->', '(0,3)', ';', '(3,3)', '<-->', '(3,2)', ';', '(0,4)', '<-->', '(0,5)', ';', '(5,1)', '<-->', '(5,0)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(2,2)', '<ORIGIN_END>', '<TARGET_START>', '(4,2)', '<TARGET_END>', '<PATH_START>']",forked,"['(2,2)', '(3,2)', '(4,2)', '<PATH_END>', '<PATH_END>']"
id_905,"['<ADJLIST_START>', '(0,5)', '<-->', '(0,4)', ';', '(5,3)', '<-->', '(5,2)', ';', '(4,1)', '<-->', '(4,2)', ';', '(3,3)', '<-->', '(2,3)', ';', '(3,4)', '<-->', '(2,4)', ';', '(5,1)', '<-->', '(5,0)', ';', '(0,3)', '<-->', '(0,4)', ';', '(4,4)', '<-->', '(4,5)', ';', '(2,5)', '<-->', '(1,5)', ';', '(1,1)', '<-->', '(0,1)', ';', '(4,5)', '<-->', '(3,5)', ';', '(0,5)', '<-->', '(1,5)', ';', '(2,0)', '<-->', '(1,0)', ';', '(2,1)', '<-->', '(2,2)', ';', '(3,0)', '<-->', '(2,0)', ';', '(0,1)', '<-->', '(0,2)', ';', '(5,3)', '<-->', '(5,4)', ';', '(5,1)', '<-->', '(4,1)', ';', '(2,5)', '<-->', '(2,4)', ';', '(3,5)', '<-->', '(3,4)', ';', '(5,4)', '<-->', '(4,4)', ';', '(1,3)', '<-->', '(1,2)', ';', '(1,1)', '<-->', '(1,0)', ';', '(5,0)', '<-->', '(4,0)', ';', '(4,3)', '<-->', '(4,2)', ';', '(4,3)', '<-->', '(3,3)', ';', '(2,2)', '<-->', '(1,2)', ';', '(4,0)', '<-->', '(3,0)', ';', '(1,3)', '<-->', '(2,3)', ';', '(0,2)', '<-->', '(0,3)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(2,3)', '<ORIGIN_END>', '<TARGET_START>', '(5,4)', '<TARGET_END>', '<PATH_START>']",forkless,"['(2,3)', '(1,3)', '(1,2)', '(2,2)', '(2,1)', '(2,0)', '(3,0)', '(4,0)', '(5,0)', '(5,1)', '(4,1)', '(4,2)', '(4,3)', '(5,3)', '(5,4)', '<PATH_END>', '<PATH_END>']"
id_906,"['<ADJLIST_START>', '(3,1)', '<-->', '(2,1)', ';', '(5,0)', '<-->', '(5,1)', ';', '(1,1)', '<-->', '(2,1)', ';', '(4,1)', '<-->', '(4,0)', ';', '(5,1)', '<-->', '(5,2)', ';', '(0,1)', '<-->', '(0,2)', ';', '(1,3)', '<-->', '(0,3)', ';', '(2,3)', '<-->', '(2,2)', ';', '(0,2)', '<-->', '(0,3)', ';', '(0,1)', '<-->', '(1,1)', ';', '(5,2)', '<-->', '(4,2)', ';', '(4,1)', '<-->', '(3,1)', ';', '(4,3)', '<-->', '(3,3)', ';', '(1,3)', '<-->', '(1,2)', ';', '(3,3)', '<-->', '(3,2)', ';', '(4,2)', '<-->', '(4,3)', ';', '(5,0)', '<-->', '(4,0)', ';', '(3,2)', '<-->', '(2,2)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(0,3)', '<ORIGIN_END>', '<TARGET_START>', '(5,0)', '<TARGET_END>', '<PATH_START>']",forkless,"['(0,3)', '(1,3)', '(2,3)', '(3,3)', '(4,3)', '(4,2)', '(5,2)', '(5,1)', '(5,0)', '<PATH_END>', '<PATH_END>']"
id_907,"['<ADJLIST_START>', '(4,2)', '<-->', '(3,2)', ';', '(1,2)', '<-->', '(0,2)', ';', '(0,0)', '<-->', '(1,0)', ';', '(1,1)', '<-->', '(0,1)', ';', '(0,1)', '<-->', '(0,2)', ';', '(4,2)', '<-->', '(4,1)', ';', '(4,0)', '<-->', '(3,0)', ';', '(1,1)', '<-->', '(2,1)', ';', '(3,0)', '<-->', '(2,0)', ';', '(3,1)', '<-->', '(2,1)', ';', '(1,0)', '<-->', '(2,0)', ';', '(1,2)', '<-->', '(2,2)', ';', '(3,2)', '<-->', '(2,2)', ';', '(4,1)', '<-->', '(4,0)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(1,1)', '<ORIGIN_END>', '<TARGET_START>', '(1,0)', '<TARGET_END>', '<PATH_START>']",forkless,"['(1,1)', '(1,0)', '<PATH_END>', '<PATH_END>']"
id_908,"['<ADJLIST_START>', '(2,4)', '<-->', '(2,5)', ';', '(0,1)', '<-->', '(0,0)', ';', '(4,5)', '<-->', '(5,5)', ';', '(2,1)', '<-->', '(1,1)', ';', '(3,0)', '<-->', '(2,0)', ';', '(0,3)', '<-->', '(0,2)', ';', '(2,2)', '<-->', '(2,1)', ';', '(4,4)', '<-->', '(4,3)', ';', '(3,5)', '<-->', '(4,5)', ';', '(4,1)', '<-->', '(4,2)', ';', '(3,0)', '<-->', '(4,0)', ';', '(0,4)', '<-->', '(0,5)', ';', '(3,1)', '<-->', '(3,0)', ';', '(5,0)', '<-->', '(5,1)', ';', '(0,2)', '<-->', '(0,1)', ';', '(5,2)', '<-->', '(5,1)', ';', '(5,4)', '<-->', '(4,4)', ';', '(3,1)', '<-->', '(3,2)', ';', '(1,1)', '<-->', '(1,2)', ';', '(5,2)', '<-->', '(4,2)', ';', '(3,3)', '<-->', '(2,3)', ';', '(5,3)', '<-->', '(4,3)', ';', '(0,0)', '<-->', '(1,0)', ';', '(1,2)', '<-->', '(1,3)', ';', '(4,0)', '<-->', '(4,1)', ';', '(0,3)', '<-->', '(0,4)', ';', '(3,4)', '<-->', '(2,4)', ';', '(5,2)', '<-->', '(5,3)', ';', '(5,5)', '<-->', '(5,4)', ';', '(2,0)', '<-->', '(1,0)', ';', '(1,5)', '<-->', '(2,5)', ';', '(1,5)', '<-->', '(1,4)', ';', '(2,3)', '<-->', '(1,3)', ';', '(3,3)', '<-->', '(3,4)', ';', '(2,2)', '<-->', '(3,2)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(4,3)', '<ORIGIN_END>', '<TARGET_START>', '(2,1)', '<TARGET_END>', '<PATH_START>']",forked,"['(4,3)', '(4,2)', '(5,2)', '(5,3)', '(5,4)', '(5,5)', '(4,5)', '(4,4)', '(3,4)', '(2,4)', '(2,5)', '(1,5)', '(0,5)', '(0,4)', '(0,3)', '(0,2)', '(0,1)', '(0,0)', '(1,0)', '(1,1)', '(2,1)', '<PATH_END>', '<PATH_END>']"
id_909,"['<ADJLIST_START>', '(0,2)', '<-->', '(0,1)', ';', '(5,3)', '<-->', '(5,4)', ';', '(2,0)', '<-->', '(2,1)', ';', '(3,0)', '<-->', '(2,0)', ';', '(2,4)', '<-->', '(2,3)', ';', '(5,3)', '<-->', '(5,2)', ';', '(4,3)', '<-->', '(4,4)', ';', '(0,0)', '<-->', '(0,1)', ';', '(2,1)', '<-->', '(1,1)', ';', '(3,4)', '<-->', '(2,4)', ';', '(2,5)', '<-->', '(3,5)', ';', '(1,5)', '<-->', '(0,5)', ';', '(2,5)', '<-->', '(1,5)', ';', '(3,3)', '<-->', '(2,3)', ';', '(3,2)', '<-->', '(3,1)', ';', '(2,4)', '<-->', '(1,4)', ';', '(3,1)', '<-->', '(4,1)', ';', '(4,0)', '<-->', '(3,0)', ';', '(5,0)', '<-->', '(4,0)', ';', '(4,3)', '<-->', '(4,2)', ';', '(4,5)', '<-->', '(3,5)', ';', '(3,3)', '<-->', '(3,2)', ';', '(2,2)', '<-->', '(3,2)', ';', '(5,1)', '<-->', '(5,0)', ';', '(0,4)', '<-->', '(0,3)', ';', '(0,0)', '<-->', '(1,0)', ';', '(1,1)', '<-->', '(0,1)', ';', '(4,4)', '<-->', '(4,5)', ';', '(2,2)', '<-->', '(1,2)', ';', '(4,2)', '<-->', '(5,2)', ';', '(1,4)', '<-->', '(1,3)', ';', '(0,4)', '<-->', '(0,5)', ';', '(5,2)', '<-->', '(5,1)', ';', '(1,2)', '<-->', '(0,2)', ';', '(5,5)', '<-->', '(5,4)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(5,5)', '<ORIGIN_END>', '<TARGET_START>', '(3,2)', '<TARGET_END>', '<PATH_START>']",forked,"['(5,5)', '(5,4)', '(5,3)', '(5,2)', '(4,2)', '(3,2)', '<PATH_END>', '<PATH_END>']"
id_910,"['<ADJLIST_START>', '(5,4)', '<-->', '(5,5)', ';', '(1,2)', '<-->', '(0,2)', ';', '(2,4)', '<-->', '(2,5)', ';', '(4,1)', '<-->', '(5,1)', ';', '(1,0)', '<-->', '(0,0)', ';', '(4,1)', '<-->', '(4,2)', ';', '(2,5)', '<-->', '(1,5)', ';', '(1,2)', '<-->', '(1,3)', ';', '(4,5)', '<-->', '(3,5)', ';', '(3,3)', '<-->', '(2,3)', ';', '(5,2)', '<-->', '(5,3)', ';', '(5,2)', '<-->', '(5,1)', ';', '(0,4)', '<-->', '(0,5)', ';', '(1,5)', '<-->', '(1,4)', ';', '(0,1)', '<-->', '(0,0)', ';', '(3,5)', '<-->', '(3,4)', ';', '(4,0)', '<-->', '(3,0)', ';', '(0,1)', '<-->', '(1,1)', ';', '(4,0)', '<-->', '(5,0)', ';', '(2,3)', '<-->', '(2,2)', ';', '(3,4)', '<-->', '(2,4)', ';', '(1,3)', '<-->', '(1,4)', ';', '(5,4)', '<-->', '(4,4)', ';', '(4,5)', '<-->', '(4,4)', ';', '(2,1)', '<-->', '(2,0)', ';', '(3,0)', '<-->', '(2,0)', ';', '(3,1)', '<-->', '(2,1)', ';', '(0,5)', '<-->', '(1,5)', ';', '(0,3)', '<-->', '(0,4)', ';', '(4,3)', '<-->', '(3,3)', ';', '(2,2)', '<-->', '(2,1)', ';', '(2,0)', '<-->', '(1,0)', ';', '(4,2)', '<-->', '(3,2)', ';', '(3,1)', '<-->', '(3,2)', ';', '(5,4)', '<-->', '(5,3)', ';', '<ADJLIST_END>', '<ORIGIN_START>', '(0,5)', '<ORIGIN_END>', '<TARGET_START>', '(3,1)', '<TARGET_END>', '<PATH_START>']",forked,"['(0,5)', '(1,5)', '(2,5)', '(2,4)', '(2,3)', '(2,2)', '(2,1)', '(3,1)', '<PATH_END>', '<PATH_END>']"
